Search_method Problem Max_evals Run Score
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 20 -6989
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 21 -5959
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 22 -5530
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 23 -5468
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 24 4540
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 25 -5745
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 26 4620
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 27 -5893
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 28 4480
random_restart_hill_climber_penalized_score knapPI_11_200_1000_4 1000 29 -6090
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 0 3603
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 1 -2964
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 2 -3291
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 3 -3843
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 4 -3177
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 5 -2895
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 6 3620
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 7 -3939
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 8 -3615
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 9 -3849
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 10 -2841
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 11 -2991
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 12 -2991
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 13 -3249
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 14 -3477
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 15 -4797
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 16 -3378
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 17 3663
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 18 -2964
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 19 -3171
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 20 3637
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 21 3628
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 22 -3090
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 23 -3183
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 24 -2901
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 25 -4326
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 26 3620
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 27 -4149
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 28 -3144
random_restart_hill_climber_penalized_score knapPI_13_200_1000_4 1000 29 -3756
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 0 10277
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 1 9662
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 2 -6070
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 3 -4863
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 4 9520
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 5 10142
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 6 10537
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 7 11215
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 8 9059
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 9 -6155
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 10 -6063
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 11 -6933
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 12 10819
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 13 10516
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 14 -6404
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 15 -5451
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 16 9705
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 17 -4467
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 18 9443
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 19 -5656
random_restart_hill_climber_penalized_score knapPI_16_200_1000_4 1000 20 9608
