Search_method Problem Max_evals Run Score
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 41 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 42 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 43 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 44 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 45 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 46 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 47 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 48 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 49 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 50 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 51 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 52 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 53 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 54 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 55 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 56 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 57 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 58 0
random_restart_hill_climber_cliff_score knapPI_16_200_1000_4 1000 59 0
